id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,produzido,0.97493,0.000176,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,stake,0.973207,4.8e-05,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,eleito,0.001326,0.001541,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,produzido,0.0297,0.002163,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,stake,0.9743,0.000105,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,eleito,0.9743,0.000105,30,0
20260703-001000,45,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,produzido,0.9743,0.000105,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,eleito,0.370155,0.01481,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,produzido,0.375933,0.014805,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,stake,0.936112,0.001294,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,eleito,0.936112,0.001294,30,0
20260703-001000,46,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,produzido,0.936112,0.001294,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,stake,0.745027,0.006456,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,eleito,0.368992,0.012153,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,produzido,0.375116,0.011604,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,stake,0.936301,0.001246,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,eleito,0.936301,0.001246,30,0
20260703-001000,47,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,produzido,0.936301,0.001246,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,stake,0.844351,0.00356,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,eleito,0.377976,0.013063,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,produzido,0.382444,0.013035,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,stake,0.936641,0.001237,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.936641,0.001237,30,0
20260703-001000,48,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.936641,0.001237,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.367679,0.015384,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.37405,0.015027,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.935892,0.00126,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.935892,0.00126,30,0
20260703-001000,49,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.935892,0.00126,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,stake,0.873484,0.002704,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,eleito,0.372395,0.012038,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,produzido,0.375679,0.011608,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,stake,0.936026,0.001164,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,eleito,0.936026,0.001164,30,0
20260703-001000,50,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,produzido,0.936026,0.001164,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,stake,0.925172,0.001382,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,eleito,0.388769,0.011215,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,produzido,0.39197,0.011061,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,stake,0.936721,0.00118,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,eleito,0.936721,0.00118,30,0
20260703-001000,51,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,produzido,0.936721,0.00118,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,eleito,0.368652,0.014894,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,produzido,0.375217,0.014589,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,stake,0.935712,0.001251,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,eleito,0.935712,0.001251,30,0
20260703-001000,52,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,produzido,0.935712,0.001251,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,stake,0.929947,0.001173,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,eleito,0.38075,0.011255,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,produzido,0.385361,0.011487,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,stake,0.936104,0.00109,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,eleito,0.936104,0.00109,30,0
20260703-001000,53,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,produzido,0.936104,0.00109,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,stake,0.939128,0.001174,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,eleito,0.404579,0.011669,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,produzido,0.407541,0.011596,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,stake,0.937261,0.00117,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,eleito,0.937261,0.00117,30,0
20260703-001000,54,G10,concentracao_de_recompensas,1000,pareto,1.5,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,produzido,0.937261,0.00117,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,stake,0.323075,0.008102,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,eleito,0.200403,0.011147,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,produzido,0.200577,0.01177,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,stake,0.982924,0.000204,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,eleito,0.982924,0.000204,30,0
20260703-001000,55,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,produzido,0.982924,0.000204,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,stake,0.71137,0.003372,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,eleito,0.006783,0.00231,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,produzido,0.027759,0.002225,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,stake,0.980707,0.000138,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,eleito,0.980707,0.000138,30,0
20260703-001000,56,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,produzido,0.980707,0.000138,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,stake,0.850249,0.001646,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,eleito,0.000261,0.000356,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,produzido,0.023474,0.001482,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,stake,0.980305,0.00011,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.980305,0.00011,30,0
20260703-001000,57,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.980305,0.00011,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.323075,0.008102,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.200221,0.011846,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.202526,0.012658,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.982867,0.000196,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.982867,0.000196,30,0
20260703-001000,58,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.982867,0.000196,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,stake,0.891347,0.001109,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,eleito,-0.0,0.0,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,produzido,0.024563,0.001366,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,stake,0.979866,7.1e-05,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,eleito,0.979866,7.1e-05,30,0
20260703-001000,59,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,produzido,0.979866,7.1e-05,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,stake,0.962191,0.000216,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,eleito,-0.0,0.0,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,produzido,0.02459,0.001283,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,stake,0.979667,5.5e-05,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,eleito,0.979667,5.5e-05,30,0
20260703-001000,60,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,produzido,0.979667,5.5e-05,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,stake,0.323075,0.008102,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,eleito,0.201082,0.010932,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,produzido,0.201777,0.010916,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,stake,0.98284,0.000196,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,eleito,0.98284,0.000196,30,0
20260703-001000,61,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,produzido,0.98284,0.000196,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,stake,0.96971,0.000119,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,eleito,-0.0,0.0,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,produzido,0.024063,0.001414,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,stake,0.979434,3.6e-05,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,eleito,0.979434,3.6e-05,30,0
20260703-001000,62,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,produzido,0.979434,3.6e-05,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,stake,0.978936,1.5e-05,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,eleito,-0.0,0.0,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,produzido,0.024346,0.00126,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,stake,0.97934,2.8e-05,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,eleito,0.97934,2.8e-05,30,0
20260703-001000,63,G10,concentracao_de_recompensas,1000,pareto,2.0,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,produzido,0.97934,2.8e-05,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,stake,0.323075,0.008102,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,eleito,0.217419,0.010611,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,produzido,0.221202,0.010589,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,stake,0.978516,0.000268,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,eleito,0.978516,0.000268,30,0
20260703-001000,64,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,produzido,0.978516,0.000268,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,stake,0.708991,0.003376,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,eleito,0.076716,0.005347,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,produzido,0.086286,0.005202,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,stake,0.976643,0.000188,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,eleito,0.976643,0.000188,30,0
20260703-001000,65,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,produzido,0.976643,0.000188,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,stake,0.846901,0.001671,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,eleito,0.04567,0.004285,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,produzido,0.061186,0.004145,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,stake,0.97602,0.000173,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.97602,0.000173,30,0
20260703-001000,66,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.97602,0.000173,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.323075,0.008102,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.216841,0.011073,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.219804,0.011806,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.978427,0.000266,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.978427,0.000266,30,0
20260703-001000,67,G10,concentracao_de_recompensas,1000,pareto,2.0,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.978427,0.000266,30,0
